name,useful_num,funny_num,games_owned,recommended,hours_played,review_date,text
Left 4 Dead 2,0,1,22,1,318.7,2017/7/30,"張貼於：2017 年 7 月 30 日
免費獲得的產品

http://steamcommunity.com/profiles/76561198153973260
請各位L4D2小心此玩家
此玩家只要進入任何遊戲都會毀了您的遊戲.甚至改名重近再毀一次
看到此人請不需要懷疑直接TK殺死他就對了
HI dear players.
Beware this player.
When this player joined ur game and he will ruin ur play (Teammate killing). Everytime!
then just left the game and changed name. then rejoin ruin ur game again!
When u saw this player plz just kick him or kill him. I promise"
Left 4 Dead 2,9,3,484,-1,"1,372.5",2016/2/5,"張貼於：2016 年 2 月 5 日
社群玩家的品德及技術實在令我失望，我不得不給負評；遇到好的玩家麻煩請珍惜。
Players in this community just sucks, no matter their manners or skills, gonna give this game an negative review. Nice player are not easy to find. ♥♥♥♥ THIS SHET."
Left 4 Dead 2,0,0,44,-1,31.2,2018/4/28,"張貼於：2018 年 4 月 28 日
on99 load唔到"
Left 4 Dead 2,1,0,217,1,150.9,2015/1/28,"張貼於：2015 年 1 月 28 日
想要放鬆心情大殺特殺的人請不要錯過這款遊戲"
Left 4 Dead 2,0,0,376,1,54.7,12/3,"張貼於：12 月 3 日
good game"
Left 4 Dead 2,0,0,103,1,26.3,2016/6/26,"張貼於：2016 年 6 月 26 日
好玩消磨時間絕對值得買!"
Left 4 Dead 2,0,0,35,1,433.4,2018/2/17,"張貼於：2018 年 2 月 17 日
免費獲得的產品

經典就是經典"
Left 4 Dead 2,0,0,10,1,1.1,2017/10/27,"張貼於：2017 年 10 月 27 日
免費獲得的產品

..."
Left 4 Dead 2,0,0,108,1,"1,353.4",2016/9/24,"張貼於：2016 年 9 月 24 日
免費獲得的產品

有时它是个无双游戏，有时它是个跑酷游戏，有时它是个塔防游戏，大多数时候它是个作死游戏，坑队友什么的被witch追着跑什么的真是太棒了！"
Left 4 Dead 2,0,0,324,1,480.2,2016/5/31,"張貼於：2016 年 5 月 31 日
是人就該買來玩一次!!!!!!
經典中的經典!"
Left 4 Dead 2,0,0,124,1,51.1,2018/2/20,"張貼於：2018 年 2 月 20 日
神作，佔據了我高中的青春"
Left 4 Dead 2,1,2,196,1,22.7,2016/10/16,"張貼於：2016 年 10 月 16 日
左邊4個死亡2"
Left 4 Dead 2,0,0,40,1,2.5,2017/11/23,"張貼於：2017 年 11 月 23 日
uo........"
Left 4 Dead 2,0,11,"1,586",1,25.2,2015/12/22,"張貼於：2015 年 12 月 22 日
雖然是老遊戲了，但現在還是覺得很好玩。"
Left 4 Dead 2,0,0,109,1,192.9,2016/11/19,"張貼於：2016 年 11 月 19 日
神作BJ4"
Left 4 Dead 2,0,0,57,1,61.1,2013/12/29,"張貼於：2013 年 12 月 29 日
Best game ever"
Left 4 Dead 2,1,2,12,-1,7.1,2018/7/15,"張貼於：2018 年 7 月 15 日
A terrible game"
Left 4 Dead 2,1,0,76,1,70.5,2016/11/25,"張貼於：2016 年 11 月 25 日
一個怎麼玩都不會厭的遊戲，遊戲本身的客製化已經夠玩一輩子了吧~\(≧▽≦)/"
Left 4 Dead 2,0,2,79,1,218.0,2016/10/4,"張貼於：2016 年 10 月 4 日
有趣"
Left 4 Dead 2,0,0,22,1,323.2,2017/11/27,"張貼於：2017 年 11 月 27 日
打到沒朋友...太GY惹"
Left 4 Dead 2,0,1,39,1,538.4,2017/11/23,"張貼於：2017 年 11 月 23 日
Left 4 Dead 3 !!!"
Left 4 Dead 2,1,1,150,1,29.1,2016/6/5,"張貼於：2016 年 6 月 5 日
BEST GAME EVER"
Left 4 Dead 2,0,0,141,1,60.5,2017/12/11,"張貼於：2017 年 12 月 11 日
无兄弟，不求生！"
Left 4 Dead 2,0,0,2,1,23.4,11/24,"張貼於：11 月 24 日
老游戏终于买了，丧尸主题的游戏就是爽！在线蹲一个姐妹一起玩= ="
Left 4 Dead 2,0,0,54,1,87.8,2015/6/29,"張貼於：2015 年 6 月 29 日
NICE"
Left 4 Dead 2,2,1,9,1,58.6,2017/6/25,"張貼於：2017 年 6 月 25 日
good game"
Left 4 Dead 2,0,0,39,1,50.1,2017/2/5,"張貼於：2017 年 2 月 5 日
我个人是不太写评论的。但是这个游戏值得让我写一篇评论。首先，游戏的玩法很吸引眼球，多人合作模式很棒，有点像僵尸版的PayDay。游戏主体开发的不错，游戏几乎没有BUG，这一点让人满意。而且没有类似于方舟的歧视，平等游戏。游戏难度有点难了，不过让游戏充满挑战性。总之，游戏开发的非常棒。"
Left 4 Dead 2,0,0,136,1,890.6,2017/11/25,"張貼於：2017 年 11 月 25 日
和小伙伴一起玩特别欢乐"
Left 4 Dead 2,0,0,48,1,5.1,2017/2/28,"張貼於：2017 年 2 月 28 日
good good very good"
Left 4 Dead 2,2,0,45,-1,12.5,2015/12/31,"張貼於：2015 年 12 月 31 日
I DONT THINK THIS IS A GOOD GAME.
WHAT A BORING GAME.
(......)"
Left 4 Dead 2,0,0,867,1,29.6,2014/3/8,"張貼於：2014 年 3 月 8 日
這是一個不錯玩的遊戲"
Left 4 Dead 2,1,3,24,-1,1.7,5/28,"張貼於：5 月 28 日
打不開，閃退拉"
Left 4 Dead 2,2,3,99,-1,12.6,2016/12/7,"張貼於：2016 年 12 月 7 日
爛到玩不停"
Left 4 Dead 2,0,0,"1,036",1,524.6,2016/11/25,"張貼於：2016 年 11 月 25 日
GOOOOOOOOOOOOOOOOOOOOOOOOD，超BANDER，一定要鋪類。"
Left 4 Dead 2,4,0,248,1,550.9,2016/7/23,"張貼於：2016 年 7 月 23 日
免費獲得的產品

永遠玩不膩的求生. w. 各種MOD各種地圖讓這款遊戲有著特別的吸引力~ 好評如潮!!"
Left 4 Dead 2,2,1,218,1,20.6,2015/9/26,"張貼於：2015 年 9 月 26 日
很棒的一个游戏，在年少时把大多的时间贡献给了3dm八国联军付费版
现在也没什么精力在玩了
不过
直到我发现了workshop这个东西
好棒呀，好多地图可以耍，人物换模型
不过，
一看就知道抄袭了cf
连火麒麟都有（斜眼笑）
总之买买买就对了！"
Left 4 Dead 2,0,0,52,1,18.0,2015/1/3,"張貼於：2015 年 1 月 3 日
ZOMBIE!!!!!!!!!!!!!!!!!"
Left 4 Dead 2,0,0,63,1,3.4,2015/11/30,"張貼於：2015 年 11 月 30 日
。。。"
Left 4 Dead 2,1,3,82,1,200.7,2015/2/23,"張貼於：2015 年 2 月 23 日
Bill, you wont die if you stop smoking : )


By Zoey"
Left 4 Dead 2,2,6,165,1,23.6,2017/5/28,"張貼於：2017 年 5 月 28 日
隊友都智障"
Left 4 Dead 2,0,0,11,-1,1.3,9/7,"張貼於：9 月 7 日
smd"
Left 4 Dead 2,0,0,38,-1,93.8,12/21,"張貼於：12 月 21 日
無法多人連線"
Left 4 Dead 2,0,0,148,1,147.7,11/29,"張貼於：11 月 29 日
老游戏了"
Left 4 Dead 2,0,0,22,1,33.4,7/26,"張貼於：7 月 26 日
喪屍遊戲中的經典- 其實當時能做成這樣真的出乎意料ouo"
Left 4 Dead 2,0,0,25,-1,0.6,7/19,"張貼於：7 月 19 日
only way to exit audio settings for me was to restart the whole game."
Left 4 Dead 2,0,0,99,1,"1,678.8",7/3,"張貼於：7 月 3 日
我也是这个游戏的老玩家了 怎么说呢这个游戏非常经典真的好玩，不仅官方地图还有第三方地图都挺不错 ，前天了了解了一下这游戏的背景非常感兴趣非常希望出第三部"
Left 4 Dead 2,0,0,26,1,43.4,7/3,"張貼於：7 月 3 日
ㄏ"
Left 4 Dead 2,0,0,94,1,312.0,6/30,"張貼於：6 月 30 日
蛤"
Left 4 Dead 2,0,0,13,-1,0.9,6/9,"張貼於：6 月 9 日
開圖後一直轉圈"
Left 4 Dead 2,0,1,44,1,3.1,11/6,"張貼於：11 月 6 日
蛤 這軟體還要更新? 阿拜託你可不可以幫我更新一下 我都不知道! 不爽用了啦! 去死一死啦 媽的怎麼不投阿 煩死人了 煩死人了 每次都很奇怪欸 別人在辛苦實況 別人在辛苦工作 (小劇場) 怎麼了? 我不知道阿? 拜託一下 你在吹冷氣 別再吹電扇拉 003:你不會更新你可以講 請問你有講嗎 統神:不是 我現在有需要 我現在有需要 003:好啊 你現在立刻關掉阿 我幫你立刻更新 快點 要不要關 要不要 要不要現在關掉 我現在幫你更新 統神:不是我現在不知道甚麼情況 不是我現在不知道甚麼情況 003:我也不知道阿 你是使用者 統神:對 我是使用者 但你不要一副事不關你的事 !@!#!@#!@! 003:你先閉嘴 你先閉嘴 我跟你說我明天早上七點要起床 現在凌晨一點要叫我更新 你不會更新 你要先講 好嗎 統神:那我也要睡拉 003:很好啊 快睡"
Left 4 Dead 2,0,0,54,1,114.5,1/26,"張貼於：1 月 26 日
Melhor jogo para passa o tempo mt bom msm, recomendo mt, pra um jogo tão bom assim o preço ta muito bom apenas 20 pila, eu comprei o meu na promoção por 4 pila, o jogo é bom offline quanto online muitos modos de mutação varios desafios divertidos, otimo jogo pra fazer amigos tb kk, tem mt br ainda, toda partida q entro tem br, realmente vale apena. Sera q um dia vem left 4 dead 3? pena q a Valve só sabe conta até 2, como half life 2, portal 2, team fortress 2, dota 2 etc. Espero q um dia ele saiba conta até 3 kk."
Left 4 Dead 2,0,1,19,1,128.2,1/6,"張貼於：1 月 6 日
I like CSGO!!!!"
Left 4 Dead 2,0,0,92,1,11.7,2018/11/26,"張貼於：2018 年 11 月 26 日
幫幫幫~~~"
Left 4 Dead 2,0,0,54,1,92.8,2018/11/25,"張貼於：2018 年 11 月 25 日
OwO b"
Left 4 Dead 2,0,0,46,1,"2,311.4",2018/11/22,"張貼於：2018 年 11 月 22 日
Good Game"
Left 4 Dead 2,0,0,71,1,285.9,2018/11/22,"張貼於：2018 年 11 月 22 日
NICE"
Left 4 Dead 2,0,0,9,1,2.3,2018/11/17,"張貼於：2018 年 11 月 17 日
одному играть скучно"
Left 4 Dead 2,0,1,33,1,32.4,2018/10/7,"張貼於：2018 年 10 月 7 日
免費獲得的產品

很燒腦的解謎，有些提示不在遊戲內真的太難了，但很好玩。"
Left 4 Dead 2,0,1,95,1,295.4,2018/7/24,"張貼於：2018 年 7 月 24 日
友情破壞game"
Left 4 Dead 2,0,0,34,1,69.3,2018/6/27,"張貼於：2018 年 6 月 27 日
GOOD"
Left 4 Dead 2,0,0,42,1,256.4,2018/5/17,"張貼於：2018 年 5 月 17 日
Good zombie game"
Left 4 Dead 2,0,0,39,1,501.4,2018/4/11,"張貼於：2018 年 4 月 11 日
經典遊戲好玩"
Left 4 Dead 2,1,0,16,1,204.9,2018/3/18,"張貼於：2018 年 3 月 18 日
好玩"
Left 4 Dead 2,0,2,57,1,639.9,2018/3/10,"張貼於：2018 年 3 月 10 日
好"
Left 4 Dead 2,0,1,19,1,5.2,2018/2/28,"張貼於：2018 年 2 月 28 日
Bang"
Left 4 Dead 2,1,0,14,1,105.0,2018/2/13,"張貼於：2018 年 2 月 13 日
THIS GAME SO GOOD~"
Left 4 Dead 2,0,1,19,1,469.7,2018/1/30,"張貼於：2018 年 1 月 30 日
玩對抗模式時小心有一堆智障踢除你"
Left 4 Dead 2,0,0,114,1,516.0,2018/1/5,"張貼於：2018 年 1 月 5 日
漢字"
Left 4 Dead 2,0,0,242,1,9.3,2017/12/2,"張貼於：2017 年 12 月 2 日
最近特價買回來玩，果然真的不錯，回憶之前國高中在玩的事情，現在玩也不錯真棒。"
Left 4 Dead 2,0,0,33,1,14.4,2017/11/23,"張貼於：2017 年 11 月 23 日
棒"
Left 4 Dead 2,0,1,50,1,5.2,2017/8/19,"張貼於：2017 年 8 月 19 日
涼宮春日的憂鬱"
Left 4 Dead 2,0,0,230,1,109.1,2017/7/25,"張貼於：2017 年 7 月 25 日
神作"
Left 4 Dead 2,0,0,8,1,368.5,2017/7/5,"張貼於：2017 年 7 月 5 日
The best zoombie-shooting game since 2009"
Left 4 Dead 2,0,0,6,1,174.1,2017/3/5,"張貼於：2017 年 3 月 5 日
好遊戲 好玩"
Left 4 Dead 2,0,0,10,1,95.4,2017/1/1,"張貼於：2017 年 1 月 1 日
48548"
Left 4 Dead 2,0,0,24,1,16.7,2016/11/26,"張貼於：2016 年 11 月 26 日
VERY VERY GOOD OMG"
Left 4 Dead 2,0,0,71,1,17.7,2016/11/25,"張貼於：2016 年 11 月 25 日
so funny"
Left 4 Dead 2,0,0,317,-1,"1,787.0",2016/4/6,"張貼於：2016 年 4 月 6 日
我幾年前在它週末免費的時候玩了3小時就被同學約去他家玩,真是讓我帶著愉快又不捨的心情過去,
回來也晚了,就直接睡到禮拜一上學去了

最近看他特價便精蟲衝腦買了下來

結果就是 開不起來 驗了好幾次完整性都是OK,也重灌好幾百次
還是給我跳出已停止回應

所以我現在要出門隨便抓一個人來打

----田倚銘刺心"
Left 4 Dead 2,0,1,106,1,250.9,2015/11/24,"張貼於：2015 年 11 月 24 日
跟好友一起玩就是爽"
Left 4 Dead 2,0,0,40,1,173.3,2014/1/16,"張貼於：2014 年 1 月 16 日
Nice game!"
Left 4 Dead 2,2,1,99,-1,"1,206.2",2013/12/26,"張貼於：2013 年 12 月 26 日
♥♥♥♥ that game why free to those ♥♥♥♥ ♥♥♥♥ steam"
Left 4 Dead 2,1,1,91,-1,15.1,2017/10/18,"張貼於：2017 年 10 月 18 日
不好玩!"
Left 4 Dead 2,0,2,14,-1,70.0,2017/6/21,"張貼於：2017 年 6 月 21 日
我本來滿喜歡這款遊戲的，但是不知道為什麼，自從我下載其他玩家製作的遊戲模組之後整個遊戲就變得怪怪的，比如沒開作弊模式卻不停有屍群來襲，還有Tank硬到打不死、特殊喪屍一直出不停而且還都是一次來3.4隻的。本來以為是因為模組使遊戲崩潰，結果全部重弄之後還是一樣，讓我現在根本不太想碰這遊戲。"
Left 4 Dead 2,0,0,191,1,16.8,2017/6/15,"張貼於：2017 年 6 月 15 日
可以跟外國玩家一起玩,好玩/"
Left 4 Dead 2,0,0,184,1,119.2,2016/12/25,"張貼於：2016 年 12 月 25 日
gdddd"
Left 4 Dead 2,0,0,273,1,73.7,2016/11/25,"張貼於：2016 年 11 月 25 日
隊友才是你最大的敵人
跟朋友玩真的超HIGH"
Left 4 Dead 2,0,0,75,1,152.5,2017/6/24,"張貼於：2017 年 6 月 24 日
NICE GAME"
Left 4 Dead 2,0,0,16,1,39.9,2017/3/16,"張貼於：2017 年 3 月 16 日
免費獲得的產品

good"
Left 4 Dead 2,0,1,117,1,10.9,2016/7/20,"張貼於：2016 年 7 月 20 日
There are a nice Game"
Left 4 Dead 2,0,0,62,-1,50.7,2017/10/17,"張貼於：2017 年 10 月 17 日
或者我可能玩得差……"
Left 4 Dead 2,3,0,103,-1,233.7,2013/12/4,"張貼於：2013 年 12 月 4 日
i need to put my critical skills to good use so im just gnna tell u this right nwoo this game is ♥♥♥♥en horrible i mean seriously its 2013 why the fick doesnt it replenish health i mean what the ♥♥♥♥ medkits are you kidding me? i am the modernized progeressiove yolo man im always in rsush, living i t 2 tha fullest, cant stop me, 24 /seven im up. fired. and these bithces force me to spend 30 ♥♥♥♥ing seconds on healing? dan whats the point of the game whilst the customization doesnt go further than the ability to choose different guns. i cant play hyhis. and yes, the characters suck too. ♥♥♥♥ YOPU>>>"
Left 4 Dead 2,4,3,89,-1,"4,886.2",2010/11/29,"張貼於：2010 年 11 月 29 日
如果你的母語是中文，那麼別買這款遊戲。(DO NOT buy this game if you are a Chinese-speaking player.)"
Left 4 Dead 2,1,3,32,-1,618.8,2016/5/17,"張貼於：2016 年 5 月 17 日
這遊戲一對 白癡玩家買了包準你氣到跺腳"
Left 4 Dead 2,0,0,236,1,362.4,2016/9/3,"張貼於：2016 年 9 月 3 日
從高一到當兵
從一代到二代
惡靈勢力系列陪了我快十年了
絕世神作."
Left 4 Dead 2,0,1,15,-1,17.9,2016/7/19,"張貼於：2016 年 7 月 19 日
♥♥♥♥ you every day"
Left 4 Dead 2,1,0,241,1,0.3,2017/3/2,"張貼於：2017 年 3 月 2 日
还不错"
Left 4 Dead 2,0,0,84,-1,6.0,6/15,"張貼於：6 月 15 日
射击手感差，枪械太飘鼠标敏感反应调节度也太飘了"
Left 4 Dead 2,1,0,19,1,101.6,2014/12/25,"張貼於：2014 年 12 月 25 日
非常好玩哦 尤其是非官方地圖 官方地圖玩到爛了"
Left 4 Dead 2,0,0,18,-1,62.1,9/8,"張貼於：9 月 8 日
♥♥♥♥ game waste my time"
Left 4 Dead 2,1,0,8,1,169.8,2018/12/12,"張貼於：2018 年 12 月 12 日
免費獲得的產品

好 想 要
ˋ"
Left 4 Dead 2,2,4,42,-1,550.3,2018/6/2,"張貼於：2018 年 6 月 2 日
這遊戲是個婊子，雖然好玩，但是玩久了，發現缺點一大堆，一點都不好玩，好玩?只是層皮。雖然想說千遍一律，但是不能說。出現了很多＂賺了錢我就不管了＂扼殺了該處理的，bug令人生氣。整體下來我覺得單單作為遊戲來說，一代還比較好，雖然很難....，這遊戲差在自由度，但是仔細來看真的無法安心，特別是電腦，對 矛頭全部都是在電腦。先說另一的電腦的是吧，我裝了工作訪的一個模組，卸載已久，可是沒有改善，重裝數次，還是有之前模組問題，以一種活不下去感覺。找方法解決？對拉我有聽朋友說他猜這些模組退訂了，(感覺實際上)只是沒有顯示出來而已，或許是這遊戲不是預設要裝模組的，但是人物電腦真的是個核心。，但是我還是先吐槽另一個電腦的模組問題，一樣工作訪，我曾裝過單機即使死了也可以觀看，然後我覺得不好把他退訂，但她現在不時的出現，喔不適幾乎全部，幾乎不能子，不然卡基，鏡頭換到另一個電腦，或許這些電腦沒辦法適應指人類才能玩的變態地圖，這個或許不反對，但是居然可以真的就不動，對，真的不動，我真的認為不動接著剛剛的畫面真的是絕景，我真的覺得遊戲終究是程式，反正就是用心細心有人懂吧，這遊戲終究好玩，但這就是人生啊，壞的方面真的覺得............................不想多說什麼。最後我是個變態，回玩遊戲若沒現個時間會一直無永止進打下去，天生童工，但是找到了不好，好像也沒有人可以管吧？也沒人可說。"
Left 4 Dead 2,0,2,11,-1,23.9,2016/8/11,"張貼於：2016 年 8 月 11 日
纯坑，和好友一起买的，他玩了没多久就不玩了，纯浪费我资源。"
Left 4 Dead 2,0,0,198,1,111.9,2016/6/13,"張貼於：2016 年 6 月 13 日
超耐玩!"
Left 4 Dead 2,0,0,189,1,21.7,2015/12/21,"張貼於：2015 年 12 月 21 日
沒有什麼比用1014把隊友和喪屍一起噴成肉醬更爽快了！
沒有理由拒絕這款遊戲
常年打折 沒有就買"
Left 4 Dead 2,0,1,474,-1,0.9,5/4,"張貼於：5 月 4 日
我老了 受不了沒有燈光陰暗的遊戲"
Left 4 Dead 2,0,0,14,-1,7.0,2018/12/30,"張貼於：2018 年 12 月 30 日
!"
Left 4 Dead 2,0,0,25,1,27.2,2018/5/25,"張貼於：2018 年 5 月 25 日
我女友超正"
Left 4 Dead 2,1,0,56,-1,23.8,2018/2/22,"張貼於：2018 年 2 月 22 日
跟風仔必收藏的遊戲。

很容易膩，玩法過於單一無變化，從頭到尾都只是在做同樣的事。

玩到後期不是在享受遊戲，而是變成「既然都玩了一半了就把他破完吧」的應付心態。

被太多人捧上天過譽了。"
Left 4 Dead 2,0,2,48,-1,433.1,2018/2/16,"張貼於：2018 年 2 月 16 日
看什么差评，没有差评，还不快滚去买游戏。紧张刺激的砍江尸，阀门社传统的起源引擎，神级的优化，超多的模组可供选择（把生还者全都换成舰队收藏的舰船，特殊感染者全部替换鬼畜全明星的音效，枪械武器全部换成halo和质量效应的）；你叫我怎么给差评？"
Left 4 Dead 2,0,0,40,1,103.7,2017/7/28,"張貼於：2017 年 7 月 28 日
玩不膩阿~~~~~"
Left 4 Dead 2,0,0,156,1,82.4,2013/12/29,"張貼於：2013 年 12 月 29 日
PaPaPa three time and ♥♥♥♥ING SHOOT!!!!!!!!!!!!!!!!"
Left 4 Dead 2,1,1,79,-1,199.3,2016/11/20,"張貼於：2016 年 11 月 20 日
ADD-ONS无限加载mod根本就不能用"
Left 4 Dead 2,0,0,705,1,88.4,2014/11/24,"張貼於：2014 年 11 月 24 日
good game"
Left 4 Dead 2,2,1,5,-1,215.0,2018/8/21,"張貼於：2018 年 8 月 21 日
Nice"
Left 4 Dead 2,0,0,10,-1,125.9,2014/1/2,"張貼於：2014 年 1 月 2 日
Can help me the left4d2 can't play it said---------- 'setup file 'gameinfo.txt' doesn't exist in subdirectory 'left4dead2' Check you -game parameter or Vconfig setting.'"
Left 4 Dead 2,0,2,26,-1,604.2,2018/1/10,"張貼於：2018 年 1 月 10 日
como que es bronce?!"
Left 4 Dead 2,0,0,6,-1,17.4,9/22,"張貼於：9 月 22 日
總覺得這款遊戲還有人開外掛，真的很廢物，重生前就知道特殊殭屍的位置，躲在角落用耳機是聽得出來在哪，但是躲在高處一樣被抓，他X的 耳機是百萬耳機嗎??，還有殭屍重生點外掛，明明生存者後方空曠，卻突然冒出特殊殭屍撞過來，無視重生點重生??，到哪都有外掛，真搞不懂那些沒實力還得靠外掛爽的可憐人。"
Left 4 Dead 2,10,3,63,-1,644.5,2013/12/26,"張貼於：2013 年 12 月 26 日
fxxking valve set this game to free,give back our money"
Left 4 Dead 2,0,0,18,-1,152.6,2014/2/20,"張貼於：2014 年 2 月 20 日
坑爹"
Left 4 Dead 2,0,1,31,-1,21.5,2018/7/16,"張貼於：2018 年 7 月 16 日
不適很推薦 原本一開始是被朋友拖來玩的 剛開始都不錯玩久了 就覺得無聊了 因為大多就是打殭屍為主 沒有甚麼太多的吸引力
就很普通"
Left 4 Dead 2,0,0,26,-1,0.9,2018/11/23,"張貼於：2018 年 11 月 23 日
過氣遊戲~"
Left 4 Dead 2,0,2,98,-1,0.6,2015/11/13,"張貼於：2015 年 11 月 13 日
垃圾无脑游戏。就是杀杀杀，还以为有点剧情。"
Left 4 Dead 2,3,0,92,-1,440.5,2014/2/9,"張貼於：2014 年 2 月 9 日
不是評論這遊戲的不好而是它處理遊戲問題效率很爛
沒解決問題還把文章給關閉
這根本就逃避問題嗎"
Left 4 Dead 2,1,3,17,-1,59.5,2016/8/17,"張貼於：2016 年 8 月 17 日
裝完l4d2工作房內的插件與模組,就不能進別的官方伺服器,自已開別人也進不來,模組與插件拔掉才正常"
Left 4 Dead 2,0,1,85,-1,42.3,2016/11/24,"張貼於：2016 年 11 月 24 日
免費獲得的產品

玩過很多次這遊戲, 但每次還是會很緊張"
Left 4 Dead 2,0,1,314,1,177.3,2018/5/24,"張貼於：2018 年 5 月 24 日
經典神作:)))
永遠不會悶
多種外置地圖遊玩有趣
耐玩度高
對抗模式很刺激"
Left 4 Dead 2,0,0,24,-1,7.6,11/19,"張貼於：11 月 19 日
糞"
Left 4 Dead 2,0,0,31,-1,6.2,2018/7/3,"張貼於：2018 年 7 月 3 日
免費獲得的產品

bug problems is serious,i cant ♥♥♥♥♥ play with my friends,damn"
Left 4 Dead 2,0,1,"1,062",1,516.9,2016/4/27,"張貼於：2016 年 4 月 27 日
very good game !!!!"
Left 4 Dead 2,2,2,57,-1,463.2,2018/7/14,"張貼於：2018 年 7 月 14 日
內容非常糟糕惡劣的遊戲,AI夥伴常常陷害玩家拿玩家當盾牌還有瘋狂搶物資,有些關卡設計很惡劣瘋狂出殭屍AI夥伴會完全以自身安全陷害玩家,特殊感染者設計非常糟糕幾乎只會以玩家為目標就算是一直把AI夥伴推在最前頭還是只會以玩家為攻擊目標,AI夥伴比很多線上玩家還惡劣,這遊戲出了很久還是跟早期一樣惡劣的地方沒有改善."
Left 4 Dead 2,0,0,6,-1,3.1,2017/8/13,"張貼於：2017 年 8 月 13 日
免費獲得的產品

不太好玩"
Left 4 Dead 2,0,0,29,-1,199.7,2017/6/25,"張貼於：2017 年 6 月 25 日
室友跟我用相同網路，但我沒有辦法連線STEAM 群組的任何伺服器，連看都看不到，也測試過檔案跟試過各式方法，依舊無法，差評"
Left 4 Dead 2,0,1,38,-1,37.9,2016/5/3,"張貼於：2016 年 5 月 3 日
玩法單一無聊，就算和朋友一起玩也沒啥興趣，玩了一個星期就膩了"
Left 4 Dead 2,0,0,33,-1,247.5,2018/8/23,"張貼於：2018 年 8 月 23 日
免費獲得的產品

我裝的模組裝得很完整但是用就沒有模組的造型希望可以修正"
Left 4 Dead 2,0,2,5,-1,0.7,2018/8/23,"張貼於：2018 年 8 月 23 日
This game is bad, just bad"
Left 4 Dead 2,4,2,9,-1,63.7,2013/12/25,"張貼於：2013 年 12 月 25 日
.............."
Left 4 Dead 2,0,6,16,-1,49.2,5/27,"張貼於：5 月 27 日
當初1000多買 現在幹你媽便宜三小"
Left 4 Dead 2,0,1,55,-1,228.4,10/27,"張貼於：10 月 27 日
看什麼差評 此遊戲除了被遊戲環境搞臭都蠻好的
折扣的時候趕快買啊！"
Left 4 Dead 2,0,0,26,1,28.4,5/23,"張貼於：5 月 23 日
免費獲得的產品

推薦"
Left 4 Dead 2,1,0,442,-1,57.2,2018/2/15,"張貼於：2018 年 2 月 15 日
玩了二十幾個小時，這樣的評論也算自己真的感覺了吧

或許在2009時這遊戲很熱門，但以現在的我來玩，只覺的單調
玩了二十多小時我還是覺的真的很單調

攻擊判定也很奇怪，只能在一定距離內射擊太遠射擊視同無效

然後成就魔人請不要碰，有一個成就目前永久無法解，
其他可以解的成就也非常難解，請不要自找罪受"
Left 4 Dead 2,0,0,52,-1,364.3,3/22,"張貼於：3 月 22 日
開發人員指令 不能用"
Left 4 Dead 2,0,0,38,1,62.2,2018/12/21,"張貼於：2018 年 12 月 21 日
紓壓 就這樣"
Left 4 Dead 2,1,4,33,-1,53.1,2018/7/2,"張貼於：2018 年 7 月 2 日
免費獲得的產品

屌你老母臭西垃撚圾到,bug多撚到呢!"
Left 4 Dead 2,1,11,82,-1,0.3,2018/7/3,"張貼於：2018 年 7 月 3 日
垃圾遊戲完全不知道怎麼玩還被踢出伺服器，這是我見過最爛的遊戲。糞Game中的糞Game"
Left 4 Dead 2,1,3,45,-1,63.1,2018/1/16,"張貼於：2018 年 1 月 16 日
操他媽 2018玩這款遊戲還會玩到電腦當機 我玩別的射擊遊戲就不會 垃圾遊戲"
Left 4 Dead 2,0,8,24,-1,3.3,2/1,"張貼於：2 月 1 日
免費獲得的產品

什麼爛遊戲, 畫質這麼差"
Left 4 Dead 2,0,15,16,-1,65.3,2018/10/11,"張貼於：2018 年 10 月 11 日
為什麼不能用QQ登錄？垃圾遊戲"
Left 4 Dead 2,0,1,75,-1,5.1,2015/10/2,"張貼於：2015 年 10 月 2 日
垃圾 游戏"
Left 4 Dead 2,0,0,22,1,5.0,12/29,"張貼於：12 月 29 日
69"
Left 4 Dead 2,0,0,14,1,5.4,12/29,"張貼於：12 月 29 日
好朋友會降低遊戲難度，不過更好的朋友會增加遊戲難度"
Left 4 Dead 2,0,0,128,1,55.0,12/29,"張貼於：12 月 29 日
神作必買必玩"
Left 4 Dead 2,0,0,75,1,210.4,12/29,"張貼於：12 月 29 日
When will we have L4D3?"
Left 4 Dead 2,0,0,48,1,13.3,12/29,"張貼於：12 月 29 日
fk the AI"
Left 4 Dead 2,0,0,8,1,14.4,12/29,"張貼於：12 月 29 日
333"
Left 4 Dead 2,0,0,19,1,90.2,12/29,"張貼於：12 月 29 日
經典之作"
Left 4 Dead 2,0,0,101,1,210.5,12/29,"張貼於：12 月 29 日
推薦遊戲 4人同樂最佳遊戲"
Left 4 Dead 2,0,0,8,1,20.1,12/29,"張貼於：12 月 29 日
好玩，以前高中的回憶。"
Left 4 Dead 2,0,0,3,1,15.8,12/29,"張貼於：12 月 29 日
Class!"
Left 4 Dead 2,0,0,12,1,6.9,12/29,"張貼於：12 月 29 日
殺殭屍很爽"
Left 4 Dead 2,0,0,14,1,18.2,12/29,"張貼於：12 月 29 日
還不錯"
